temperature,title,0
12.0,Fire: BUILDING FIRE,130
12.0,Fire: BURN VICTIM,9
12.0,Fire: CARBON MONOXIDE DETECTOR,107
12.0,Fire: CARDIAC ARREST,33
12.0,Fire: CVA/STROKE,1
12.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,2
12.0,Fire: DISABLED VEHICLE,2
12.0,Fire: ELECTRICAL FIRE OUTSIDE,97
12.0,Fire: ELEVATOR EMERGENCY,15
12.0,Fire: FALL VICTIM,1
12.0,Fire: FIRE ALARM,1063
12.0,Fire: FIRE INVESTIGATION,272
12.0,Fire: FIRE POLICE NEEDED,27
12.0,Fire: FIRE SPECIAL SERVICE,93
12.0,Fire: GAS-ODOR/LEAK,173
12.0,Fire: HAZARDOUS MATERIALS INCIDENT,2
12.0,Fire: PUMP DETAIL,1
12.0,Fire: RESCUE - ELEVATOR,16
12.0,Fire: RESCUE - GENERAL,6
12.0,Fire: RESCUE - TECHNICAL,1
12.0,Fire: S/B AT HELICOPTER LANDING,13
12.0,Fire: TRAIN CRASH,1
12.0,Fire: TRANSFERRED CALL,1
12.0,Fire: TRASH/DUMPSTER FIRE,26
12.0,Fire: UNKNOWN TYPE FIRE,45
12.0,Fire: VEHICLE ACCIDENT,190
12.0,Fire: VEHICLE FIRE,62
12.0,Fire: VEHICLE LEAKING FUEL,6
12.0,Fire: WOODS/FIELD FIRE,48
12.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,1
12.0,Traffic: DISABLED VEHICLE -,1001
12.0,Traffic: HAZARDOUS ROAD CONDITIONS -,107
12.0,Traffic: ROAD OBSTRUCTION -,453
12.0,Traffic: VEHICLE ACCIDENT -,3593
12.0,Traffic: VEHICLE FIRE -,71
12.0,Traffic: VEHICLE LEAKING FUEL -,9
13.0,EMS: ABDOMINAL PAINS,273
13.0,EMS: ALLERGIC REACTION,74
13.0,EMS: ALTERED MENTAL STATUS,299
13.0,EMS: AMPUTATION,6
13.0,EMS: ANIMAL BITE,11
13.0,EMS: ASSAULT VICTIM,135
13.0,EMS: BACK PAINS/INJURY,146
13.0,EMS: BUILDING FIRE,37
13.0,EMS: BURN VICTIM,9
13.0,EMS: CARBON MONOXIDE DETECTOR,11
13.0,EMS: CARDIAC ARREST,167
13.0,EMS: CARDIAC EMERGENCY,968
13.0,EMS: CHOKING,40
13.0,EMS: CVA/STROKE,272
13.0,EMS: DEHYDRATION,39
13.0,EMS: DIABETIC EMERGENCY,158
13.0,EMS: DIZZINESS,132
13.0,EMS: DROWNING,1
13.0,EMS: ELECTRICAL FIRE OUTSIDE,1
13.0,EMS: ELECTROCUTION,1
13.0,EMS: ELEVATOR EMERGENCY,1
13.0,EMS: EMS SPECIAL SERVICE,45
13.0,EMS: EYE INJURY,7
13.0,EMS: FALL VICTIM,997
13.0,EMS: FEVER,100
13.0,EMS: FIRE ALARM,4
13.0,EMS: FIRE INVESTIGATION,3
13.0,EMS: FIRE SPECIAL SERVICE,4
13.0,EMS: FRACTURE,121
13.0,EMS: GAS-ODOR/LEAK,4
13.0,EMS: GENERAL WEAKNESS,362
13.0,EMS: HAZARDOUS MATERIALS INCIDENT,1
13.0,EMS: HEAD INJURY,537
13.0,EMS: HEMORRHAGING,237
13.0,EMS: LACERATIONS,83
13.0,EMS: MATERNITY,25
13.0,EMS: MEDICAL ALERT ALARM,352
13.0,EMS: NAUSEA/VOMITING,219
13.0,EMS: OVERDOSE,251
13.0,EMS: POISONING,6
13.0,EMS: RESCUE - GENERAL,10
13.0,EMS: RESCUE - TECHNICAL,1
13.0,EMS: RESCUE - WATER,12
13.0,EMS: RESPIRATORY EMERGENCY,1072
13.0,EMS: SEIZURES,280
13.0,EMS: SHOOTING,7
13.0,EMS: STABBING,3
13.0,EMS: SUBJECT IN PAIN,595
13.0,EMS: SUICIDE THREAT,1
13.0,EMS: SYNCOPAL EPISODE,299
13.0,EMS: TRANSFERRED CALL,1
13.0,EMS: UNCONSCIOUS SUBJECT,262
13.0,EMS: UNKNOWN MEDICAL EMERGENCY,302
13.0,EMS: UNRESPONSIVE SUBJECT,80
13.0,EMS: VEHICLE ACCIDENT,489
13.0,EMS: VEHICLE FIRE,2
13.0,Fire: APPLIANCE FIRE,33
13.0,Fire: BUILDING FIRE,134
13.0,Fire: BURN VICTIM,7
13.0,Fire: CARBON MONOXIDE DETECTOR,100
13.0,Fire: CARDIAC ARREST,43
13.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,9
13.0,Fire: ELECTRICAL FIRE OUTSIDE,120
13.0,Fire: ELEVATOR EMERGENCY,21
13.0,Fire: EMS SPECIAL SERVICE,1
13.0,Fire: FIRE ALARM,1077
13.0,Fire: FIRE INVESTIGATION,292
13.0,Fire: FIRE POLICE NEEDED,39
13.0,Fire: FIRE SPECIAL SERVICE,91
13.0,Fire: GAS-ODOR/LEAK,185
13.0,Fire: HAZARDOUS MATERIALS INCIDENT,1
13.0,Fire: PUMP DETAIL,8
13.0,Fire: RESCUE - ELEVATOR,29
13.0,Fire: RESCUE - GENERAL,11
13.0,Fire: RESCUE - TECHNICAL,1
13.0,Fire: RESCUE - WATER,10
13.0,Fire: S/B AT HELICOPTER LANDING,14
13.0,Fire: TRANSFERRED CALL,2
13.0,Fire: TRASH/DUMPSTER FIRE,30
13.0,Fire: UNKNOWN TYPE FIRE,52
13.0,Fire: VEHICLE ACCIDENT,182
13.0,Fire: VEHICLE FIRE,70
13.0,Fire: VEHICLE LEAKING FUEL,7
13.0,Fire: WOODS/FIELD FIRE,60
13.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,12
13.0,Traffic: DISABLED VEHICLE -,1035
13.0,Traffic: HAZARDOUS ROAD CONDITIONS -,163
13.0,Traffic: ROAD OBSTRUCTION -,560
13.0,Traffic: VEHICLE ACCIDENT -,3870
13.0,Traffic: VEHICLE FIRE -,89
13.0,Traffic: VEHICLE LEAKING FUEL -,6
14.0,EMS: ABDOMINAL PAINS,103
14.0,EMS: ALLERGIC REACTION,30
14.0,EMS: ALTERED MENTAL STATUS,121
14.0,EMS: AMPUTATION,1
14.0,EMS: ANIMAL BITE,2
14.0,EMS: APPLIANCE FIRE,1
14.0,EMS: ASSAULT VICTIM,41
14.0,EMS: BACK PAINS/INJURY,55
14.0,EMS: BUILDING FIRE,13
14.0,EMS: BURN VICTIM,2
14.0,EMS: CARBON MONOXIDE DETECTOR,9
14.0,EMS: CARDIAC ARREST,68
14.0,EMS: CARDIAC EMERGENCY,397
14.0,EMS: CHOKING,14
14.0,EMS: CVA/STROKE,89
14.0,EMS: DEHYDRATION,14
14.0,EMS: DIABETIC EMERGENCY,93
14.0,EMS: DIZZINESS,64
14.0,EMS: ELEVATOR EMERGENCY,1
14.0,EMS: EMS SPECIAL SERVICE,21
14.0,EMS: EYE INJURY,1
14.0,EMS: FALL VICTIM,397
14.0,EMS: FEVER,52
14.0,EMS: FIRE ALARM,1
14.0,EMS: FIRE INVESTIGATION,3
14.0,EMS: FIRE SPECIAL SERVICE,1
14.0,EMS: FRACTURE,56
14.0,EMS: GAS-ODOR/LEAK,2
14.0,EMS: GENERAL WEAKNESS,174
14.0,EMS: HAZARDOUS MATERIALS INCIDENT,1
14.0,EMS: HEAD INJURY,231
14.0,EMS: HEMORRHAGING,116
14.0,EMS: INDUSTRIAL ACCIDENT,1
14.0,EMS: LACERATIONS,25
14.0,EMS: MATERNITY,7
14.0,EMS: MEDICAL ALERT ALARM,140
14.0,EMS: NAUSEA/VOMITING,103
14.0,EMS: OVERDOSE,112
14.0,EMS: POISONING,2
14.0,EMS: RESCUE - GENERAL,2
14.0,EMS: RESCUE - TECHNICAL,1
14.0,EMS: RESPIRATORY EMERGENCY,485
14.0,EMS: SEIZURES,137
14.0,EMS: SHOOTING,3
14.0,EMS: STABBING,3
14.0,EMS: SUBJECT IN PAIN,243
14.0,EMS: SYNCOPAL EPISODE,122
14.0,EMS: UNCONSCIOUS SUBJECT,92
14.0,EMS: UNKNOWN MEDICAL EMERGENCY,129
14.0,EMS: UNRESPONSIVE SUBJECT,28
14.0,EMS: VEHICLE ACCIDENT,205
14.0,EMS: VEHICLE FIRE,1
14.0,Fire: APPLIANCE FIRE,17
14.0,Fire: BUILDING FIRE,62
14.0,Fire: BURN VICTIM,1
14.0,Fire: CARBON MONOXIDE DETECTOR,54
14.0,Fire: CARDIAC ARREST,14
14.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,4
14.0,Fire: ELECTRICAL FIRE OUTSIDE,72
14.0,Fire: ELEVATOR EMERGENCY,9
14.0,Fire: FALL VICTIM,1
14.0,Fire: FIRE ALARM,487
14.0,Fire: FIRE INVESTIGATION,113
14.0,Fire: FIRE POLICE NEEDED,18
14.0,Fire: FIRE SPECIAL SERVICE,46
14.0,Fire: GAS-ODOR/LEAK,80
14.0,Fire: PUMP DETAIL,3
14.0,Fire: RESCUE - ELEVATOR,7
14.0,Fire: RESCUE - GENERAL,2
14.0,Fire: RESCUE - TECHNICAL,1
14.0,Fire: S/B AT HELICOPTER LANDING,8
14.0,Fire: SUBJECT IN PAIN,1
14.0,Fire: TRASH/DUMPSTER FIRE,11
14.0,Fire: UNKNOWN TYPE FIRE,24
14.0,Fire: VEHICLE ACCIDENT,94
14.0,Fire: VEHICLE FIRE,24
14.0,Fire: VEHICLE LEAKING FUEL,4
14.0,Fire: WOODS/FIELD FIRE,13
14.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,4
14.0,Traffic: DISABLED VEHICLE -,453
14.0,Traffic: HAZARDOUS ROAD CONDITIONS -,62
14.0,Traffic: ROAD OBSTRUCTION -,258
14.0,Traffic: VEHICLE ACCIDENT -,1648
14.0,Traffic: VEHICLE FIRE -,31
14.0,Traffic: VEHICLE LEAKING FUEL -,4
15.0,EMS: ABDOMINAL PAINS,248
15.0,EMS: ACTIVE SHOOTER,1
15.0,EMS: ALLERGIC REACTION,69
15.0,EMS: ALTERED MENTAL STATUS,291
15.0,EMS: AMPUTATION,1
15.0,EMS: ANIMAL BITE,11
15.0,EMS: ASSAULT VICTIM,96
15.0,EMS: BACK PAINS/INJURY,129
15.0,EMS: BUILDING FIRE,34
15.0,EMS: BURN VICTIM,6
15.0,EMS: CARBON MONOXIDE DETECTOR,12
15.0,EMS: CARDIAC ARREST,154
15.0,EMS: CARDIAC EMERGENCY,855
15.0,EMS: CHOKING,31
15.0,EMS: CVA/STROKE,220
15.0,EMS: DEHYDRATION,42
15.0,EMS: DIABETIC EMERGENCY,163
15.0,EMS: DIZZINESS,146
15.0,EMS: ELEVATOR EMERGENCY,1
15.0,EMS: EMS SPECIAL SERVICE,30
15.0,EMS: EYE INJURY,8
15.0,EMS: FALL VICTIM,917
15.0,EMS: FEVER,103
15.0,EMS: FIRE ALARM,5
15.0,EMS: FIRE INVESTIGATION,2
15.0,EMS: FIRE SPECIAL SERVICE,6
15.0,EMS: FRACTURE,118
15.0,EMS: GAS-ODOR/LEAK,11
15.0,EMS: GENERAL WEAKNESS,307
15.0,EMS: HAZARDOUS MATERIALS INCIDENT,2
15.0,EMS: HEAD INJURY,516
15.0,EMS: HEMORRHAGING,235
15.0,EMS: LACERATIONS,51
15.0,EMS: MATERNITY,30
15.0,EMS: MEDICAL ALERT ALARM,284
15.0,EMS: NAUSEA/VOMITING,220
15.0,EMS: OVERDOSE,221
15.0,EMS: POISONING,5
15.0,EMS: RESCUE - GENERAL,5
15.0,EMS: RESCUE - TECHNICAL,2
15.0,EMS: RESCUE - WATER,2
15.0,EMS: RESPIRATORY EMERGENCY,932
15.0,EMS: S/B AT HELICOPTER LANDING,1
15.0,EMS: SEIZURES,302
15.0,EMS: SHOOTING,3
15.0,EMS: STABBING,5
15.0,EMS: STANDBY FOR ANOTHER CO,1
15.0,EMS: SUBJECT IN PAIN,555
15.0,EMS: SYNCOPAL EPISODE,302
15.0,EMS: TRANSFERRED CALL,1
15.0,EMS: TRASH/DUMPSTER FIRE,1
15.0,EMS: UNCONSCIOUS SUBJECT,252
15.0,EMS: UNKNOWN MEDICAL EMERGENCY,244
15.0,EMS: UNRESPONSIVE SUBJECT,61
15.0,EMS: VEHICLE ACCIDENT,420
15.0,EMS: VEHICLE FIRE,4
15.0,EMS: WOODS/FIELD FIRE,1
15.0,Fire: APPLIANCE FIRE,37
15.0,Fire: BUILDING FIRE,141
15.0,Fire: BURN VICTIM,6
15.0,Fire: CARBON MONOXIDE DETECTOR,80
15.0,Fire: CARDIAC ARREST,40
15.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,5
15.0,Fire: ELECTRICAL FIRE OUTSIDE,172
15.0,Fire: ELEVATOR EMERGENCY,27
15.0,Fire: FIRE ALARM,1020
15.0,Fire: FIRE INVESTIGATION,248
15.0,Fire: FIRE POLICE NEEDED,28
15.0,Fire: FIRE SPECIAL SERVICE,93
15.0,Fire: GAS-ODOR/LEAK,187
15.0,Fire: HAZARDOUS MATERIALS INCIDENT,2
15.0,Fire: PUMP DETAIL,3
15.0,Fire: RESCUE - ELEVATOR,19
15.0,Fire: RESCUE - GENERAL,10
15.0,Fire: RESCUE - TECHNICAL,3
15.0,Fire: RESCUE - WATER,2
15.0,Fire: S/B AT HELICOPTER LANDING,13
15.0,Fire: TRANSFERRED CALL,3
15.0,Fire: TRASH/DUMPSTER FIRE,33
15.0,Fire: UNKNOWN TYPE FIRE,37
15.0,Fire: VEHICLE ACCIDENT,180
15.0,Fire: VEHICLE FIRE,56
15.0,Fire: VEHICLE LEAKING FUEL,9
15.0,Fire: WOODS/FIELD FIRE,63
15.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,6
15.0,Traffic: DISABLED VEHICLE -,934
15.0,Traffic: HAZARDOUS ROAD CONDITIONS -,158
15.0,Traffic: ROAD OBSTRUCTION -,551
15.0,Traffic: VEHICLE ACCIDENT -,3723
15.0,Traffic: VEHICLE FIRE -,74
15.0,Traffic: VEHICLE LEAKING FUEL -,6
16.0,EMS: ABDOMINAL PAINS,238
16.0,EMS: ALLERGIC REACTION,63
16.0,EMS: ALTERED MENTAL STATUS,264
16.0,EMS: AMPUTATION,1
16.0,EMS: ANIMAL BITE,18
16.0,EMS: APPLIANCE FIRE,2
16.0,EMS: ASSAULT VICTIM,90
16.0,EMS: BACK PAINS/INJURY,110
16.0,EMS: BUILDING FIRE,37
16.0,EMS: BURN VICTIM,3
16.0,EMS: CARBON MONOXIDE DETECTOR,10
16.0,EMS: CARDIAC ARREST,161
16.0,EMS: CARDIAC EMERGENCY,868
16.0,EMS: CHOKING,31
16.0,EMS: CVA/STROKE,197
16.0,EMS: DEHYDRATION,30
16.0,EMS: DIABETIC EMERGENCY,151
16.0,EMS: DIZZINESS,138
16.0,EMS: DROWNING,1
16.0,EMS: ELECTROCUTION,1
16.0,EMS: ELEVATOR EMERGENCY,1
16.0,EMS: EMS SPECIAL SERVICE,30
16.0,EMS: EYE INJURY,9
16.0,EMS: FALL VICTIM,905
16.0,EMS: FEVER,98
16.0,EMS: FIRE ALARM,3
16.0,EMS: FIRE INVESTIGATION,2
16.0,EMS: FIRE SPECIAL SERVICE,6
16.0,EMS: FRACTURE,82
16.0,EMS: GAS-ODOR/LEAK,2
16.0,EMS: GENERAL WEAKNESS,306
16.0,EMS: HAZARDOUS MATERIALS INCIDENT,1
16.0,EMS: HEAD INJURY,528
16.0,EMS: HEAT EXHAUSTION,1
16.0,EMS: HEMORRHAGING,219
16.0,EMS: INDUSTRIAL ACCIDENT,4
16.0,EMS: LACERATIONS,73
16.0,EMS: MATERNITY,27
16.0,EMS: MEDICAL ALERT ALARM,286
16.0,EMS: NAUSEA/VOMITING,204
16.0,EMS: OVERDOSE,221
16.0,EMS: POISONING,9
16.0,EMS: RESCUE - GENERAL,3
16.0,EMS: RESCUE - TECHNICAL,2
16.0,EMS: RESCUE - WATER,1
16.0,EMS: RESPIRATORY EMERGENCY,987
16.0,EMS: S/B AT HELICOPTER LANDING,4
16.0,EMS: SEIZURES,262
16.0,EMS: SHOOTING,6
16.0,EMS: STABBING,4
16.0,EMS: SUBJECT IN PAIN,481
16.0,EMS: SYNCOPAL EPISODE,282
16.0,EMS: TRANSFERRED CALL,1
16.0,EMS: TRASH/DUMPSTER FIRE,2
16.0,EMS: UNCONSCIOUS SUBJECT,219
16.0,EMS: UNKNOWN MEDICAL EMERGENCY,242
16.0,EMS: UNRESPONSIVE SUBJECT,72
16.0,EMS: VEHICLE ACCIDENT,453
16.0,EMS: VEHICLE FIRE,4
16.0,EMS: WOODS/FIELD FIRE,1
16.0,Fire: APPLIANCE FIRE,38
16.0,Fire: BUILDING FIRE,109
16.0,Fire: BURN VICTIM,3
16.0,Fire: CARBON MONOXIDE DETECTOR,109
16.0,Fire: CARDIAC ARREST,34
16.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,5
16.0,Fire: ELECTRICAL FIRE OUTSIDE,119
16.0,Fire: ELEVATOR EMERGENCY,24
16.0,Fire: FIRE ALARM,1004
16.0,Fire: FIRE INVESTIGATION,241
16.0,Fire: FIRE POLICE NEEDED,25
16.0,Fire: FIRE SPECIAL SERVICE,80
16.0,Fire: GAS-ODOR/LEAK,153
16.0,Fire: HAZARDOUS MATERIALS INCIDENT,1
16.0,Fire: PUMP DETAIL,6
16.0,Fire: RESCUE - ELEVATOR,24
16.0,Fire: RESCUE - GENERAL,3
16.0,Fire: RESCUE - TECHNICAL,2
16.0,Fire: RESCUE - WATER,1
16.0,Fire: S/B AT HELICOPTER LANDING,24
16.0,Fire: TRANSFERRED CALL,1
16.0,Fire: TRASH/DUMPSTER FIRE,41
16.0,Fire: UNKNOWN TYPE FIRE,67
16.0,Fire: VEHICLE ACCIDENT,172
16.0,Fire: VEHICLE FIRE,74
16.0,Fire: VEHICLE LEAKING FUEL,7
16.0,Fire: WOODS/FIELD FIRE,66
16.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,6
16.0,Traffic: DISABLED VEHICLE -,886
16.0,Traffic: HAZARDOUS ROAD CONDITIONS -,139
16.0,Traffic: ROAD OBSTRUCTION -,477
16.0,Traffic: VEHICLE ACCIDENT -,3594
16.0,Traffic: VEHICLE FIRE -,82
16.0,Traffic: VEHICLE LEAKING FUEL -,6
17.0,EMS: ABDOMINAL PAINS,240
17.0,EMS: ALLERGIC REACTION,62
17.0,EMS: ALTERED MENTAL STATUS,242
17.0,EMS: AMPUTATION,1
17.0,EMS: ANIMAL BITE,17
17.0,EMS: APPLIANCE FIRE,2
17.0,EMS: ASSAULT VICTIM,111
17.0,EMS: BACK PAINS/INJURY,116
17.0,EMS: BUILDING FIRE,30
17.0,EMS: BURN VICTIM,11
17.0,EMS: CARBON MONOXIDE DETECTOR,7
17.0,EMS: CARDIAC ARREST,157
17.0,EMS: CARDIAC EMERGENCY,844
17.0,EMS: CHOKING,29
17.0,EMS: CVA/STROKE,204
17.0,EMS: DEHYDRATION,30
17.0,EMS: DIABETIC EMERGENCY,139
17.0,EMS: DIZZINESS,119
17.0,EMS: DROWNING,1
17.0,EMS: ELECTROCUTION,1
17.0,EMS: ELEVATOR EMERGENCY,3
17.0,EMS: EMS SPECIAL SERVICE,31
17.0,EMS: EYE INJURY,8
17.0,EMS: FALL VICTIM,840
17.0,EMS: FEVER,102
17.0,EMS: FIRE ALARM,4
17.0,EMS: FIRE INVESTIGATION,4
17.0,EMS: FIRE SPECIAL SERVICE,3
17.0,EMS: FRACTURE,101
17.0,EMS: GAS-ODOR/LEAK,6
17.0,EMS: GENERAL WEAKNESS,278
17.0,EMS: HEAD INJURY,472
17.0,EMS: HEAT EXHAUSTION,1
17.0,EMS: HEMORRHAGING,228
17.0,EMS: LACERATIONS,69
17.0,EMS: MATERNITY,22
17.0,EMS: MEDICAL ALERT ALARM,256
17.0,EMS: NAUSEA/VOMITING,171
17.0,EMS: OVERDOSE,259
17.0,EMS: POISONING,7
17.0,EMS: RESCUE - GENERAL,9
17.0,EMS: RESCUE - WATER,5
17.0,EMS: RESPIRATORY EMERGENCY,950
17.0,EMS: S/B AT HELICOPTER LANDING,1
17.0,EMS: SEIZURES,262
17.0,EMS: SHOOTING,7
17.0,EMS: STABBING,6
17.0,EMS: STANDBY FOR ANOTHER CO,1
17.0,EMS: SUBJECT IN PAIN,522
17.0,EMS: SYNCOPAL EPISODE,271
17.0,EMS: TRASH/DUMPSTER FIRE,2
17.0,EMS: UNCONSCIOUS SUBJECT,232
17.0,EMS: UNKNOWN MEDICAL EMERGENCY,276
17.0,EMS: UNKNOWN TYPE FIRE,1
17.0,EMS: UNRESPONSIVE SUBJECT,81
17.0,EMS: VEHICLE ACCIDENT,424
17.0,EMS: VEHICLE FIRE,4
17.0,Fire: APPLIANCE FIRE,36
17.0,Fire: BUILDING FIRE,98
17.0,Fire: BURN VICTIM,10
17.0,Fire: CARBON MONOXIDE DETECTOR,85
17.0,Fire: CARDIAC ARREST,30
17.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,9
17.0,Fire: DISABLED VEHICLE,1
17.0,Fire: ELECTRICAL FIRE OUTSIDE,65
17.0,Fire: ELEVATOR EMERGENCY,13
17.0,Fire: FIRE ALARM,1022
17.0,Fire: FIRE INVESTIGATION,232
17.0,Fire: FIRE POLICE NEEDED,27
17.0,Fire: FIRE SPECIAL SERVICE,96
17.0,Fire: GAS-ODOR/LEAK,162
17.0,Fire: PUBLIC SERVICE,1
17.0,Fire: PUMP DETAIL,2
17.0,Fire: RESCUE - ELEVATOR,21
17.0,Fire: RESCUE - GENERAL,9
17.0,Fire: RESCUE - WATER,3
17.0,Fire: S/B AT HELICOPTER LANDING,13
17.0,Fire: TRANSFERRED CALL,2
17.0,Fire: TRASH/DUMPSTER FIRE,35
17.0,Fire: UNKNOWN TYPE FIRE,56
17.0,Fire: VEHICLE ACCIDENT,170
17.0,Fire: VEHICLE FIRE,47
17.0,Fire: VEHICLE LEAKING FUEL,10
17.0,Fire: WOODS/FIELD FIRE,73
17.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,8
17.0,Traffic: DISABLED VEHICLE -,884
17.0,Traffic: HAZARDOUS ROAD CONDITIONS -,108
17.0,Traffic: ROAD OBSTRUCTION -,367
17.0,Traffic: VEHICLE ACCIDENT -,3212
17.0,Traffic: VEHICLE FIRE -,64
17.0,Traffic: VEHICLE LEAKING FUEL -,4
18.0,EMS: ABDOMINAL PAINS,237
18.0,EMS: ACTIVE SHOOTER,1
18.0,EMS: ALLERGIC REACTION,75
18.0,EMS: ALTERED MENTAL STATUS,281
18.0,EMS: AMPUTATION,5
18.0,EMS: ANIMAL BITE,21
18.0,EMS: APPLIANCE FIRE,2
18.0,EMS: ARMED SUBJECT,1
18.0,EMS: ASSAULT VICTIM,130
18.0,EMS: BACK PAINS/INJURY,112
18.0,EMS: BOMB DEVICE FOUND,1
18.0,EMS: BUILDING FIRE,30
18.0,EMS: BURN VICTIM,3
18.0,EMS: CARBON MONOXIDE DETECTOR,5
18.0,EMS: CARDIAC ARREST,165
18.0,EMS: CARDIAC EMERGENCY,882
18.0,EMS: CHOKING,40
18.0,EMS: CVA/STROKE,225
18.0,EMS: DEBRIS/FLUIDS ON HIGHWAY,2
18.0,EMS: DEHYDRATION,40
18.0,EMS: DIABETIC EMERGENCY,152
18.0,EMS: DIZZINESS,131
18.0,EMS: DROWNING,1
18.0,EMS: ELECTRICAL FIRE OUTSIDE,1
18.0,EMS: ELEVATOR EMERGENCY,1
18.0,EMS: EMS SPECIAL SERVICE,35
18.0,EMS: EYE INJURY,7
18.0,EMS: FALL VICTIM,904
18.0,EMS: FEVER,106
18.0,EMS: FIRE ALARM,4
18.0,EMS: FIRE INVESTIGATION,1
18.0,EMS: FIRE SPECIAL SERVICE,7
18.0,EMS: FRACTURE,109
18.0,EMS: GAS-ODOR/LEAK,5
18.0,EMS: GENERAL WEAKNESS,285
18.0,EMS: HEAD INJURY,480
18.0,EMS: HEMORRHAGING,199
18.0,EMS: LACERATIONS,94
18.0,EMS: MATERNITY,18
18.0,EMS: MEDICAL ALERT ALARM,285
18.0,EMS: NAUSEA/VOMITING,217
18.0,EMS: OVERDOSE,225
18.0,EMS: PLANE CRASH,1
18.0,EMS: POISONING,8
18.0,EMS: PUBLIC SERVICE,1
18.0,EMS: RESCUE - GENERAL,11
18.0,EMS: RESCUE - WATER,2
18.0,EMS: RESPIRATORY EMERGENCY,923
18.0,EMS: S/B AT HELICOPTER LANDING,1
18.0,EMS: SEIZURES,274
18.0,EMS: SHOOTING,10
18.0,EMS: STABBING,9
18.0,EMS: SUBJECT IN PAIN,516
18.0,EMS: SYNCOPAL EPISODE,263
18.0,EMS: UNCONSCIOUS SUBJECT,230
18.0,EMS: UNKNOWN MEDICAL EMERGENCY,256
18.0,EMS: UNRESPONSIVE SUBJECT,66
18.0,EMS: VEHICLE ACCIDENT,479
18.0,EMS: VEHICLE FIRE,1
18.0,Fire: APPLIANCE FIRE,40
18.0,Fire: BUILDING FIRE,93
18.0,Fire: BURN VICTIM,3
18.0,Fire: CARBON MONOXIDE DETECTOR,86
18.0,Fire: CARDIAC ARREST,34
18.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,7
18.0,Fire: ELECTRICAL FIRE OUTSIDE,110
18.0,Fire: ELEVATOR EMERGENCY,28
18.0,Fire: FIRE ALARM,1041
18.0,Fire: FIRE INVESTIGATION,243
18.0,Fire: FIRE POLICE NEEDED,20
18.0,Fire: FIRE SPECIAL SERVICE,87
18.0,Fire: GAS-ODOR/LEAK,147
18.0,Fire: HAZARDOUS MATERIALS INCIDENT,2
18.0,Fire: PLANE CRASH,1
18.0,Fire: PUMP DETAIL,3
18.0,Fire: RESCUE - ELEVATOR,17
18.0,Fire: RESCUE - GENERAL,14
18.0,Fire: RESCUE - WATER,2
18.0,Fire: S/B AT HELICOPTER LANDING,8
18.0,Fire: TRANSFERRED CALL,1
18.0,Fire: TRASH/DUMPSTER FIRE,37
18.0,Fire: UNKNOWN TYPE FIRE,62
18.0,Fire: VEHICLE ACCIDENT,210
18.0,Fire: VEHICLE FIRE,49
18.0,Fire: VEHICLE LEAKING FUEL,8
18.0,Fire: WOODS/FIELD FIRE,67
18.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,10
18.0,Traffic: DISABLED VEHICLE -,917
18.0,Traffic: HAZARDOUS ROAD CONDITIONS -,114
18.0,Traffic: ROAD OBSTRUCTION -,442
18.0,Traffic: VEHICLE ACCIDENT -,3475
18.0,Traffic: VEHICLE FIRE -,63
18.0,Traffic: VEHICLE LEAKING FUEL -,8
19.0,EMS: ABDOMINAL PAINS,138
19.0,EMS: ALLERGIC REACTION,33
19.0,EMS: ALTERED MENTAL STATUS,138
19.0,EMS: AMPUTATION,2
19.0,EMS: ANIMAL BITE,16
19.0,EMS: ASSAULT VICTIM,56
19.0,EMS: BACK PAINS/INJURY,63
19.0,EMS: BUILDING FIRE,16
19.0,EMS: BURN VICTIM,2
19.0,EMS: CARBON MONOXIDE DETECTOR,5
19.0,EMS: CARDIAC ARREST,76
19.0,EMS: CARDIAC EMERGENCY,421
19.0,EMS: CHOKING,21
19.0,EMS: CVA/STROKE,144
19.0,EMS: DEHYDRATION,15
19.0,EMS: DIABETIC EMERGENCY,101
19.0,EMS: DIZZINESS,83
19.0,EMS: DROWNING,3
19.0,EMS: ELECTROCUTION,1
19.0,EMS: ELEVATOR EMERGENCY,1
19.0,EMS: EMS SPECIAL SERVICE,22
19.0,EMS: EYE INJURY,6
19.0,EMS: FALL VICTIM,544
19.0,EMS: FEVER,47
19.0,EMS: FIRE ALARM,1
19.0,EMS: FIRE INVESTIGATION,2
19.0,EMS: FIRE SPECIAL SERVICE,1
19.0,EMS: FRACTURE,72
19.0,EMS: GAS-ODOR/LEAK,6
19.0,EMS: GENERAL WEAKNESS,153
